Name,Club,Nationality,Sofascore_ID,event_id,penalty_id,outcome,zone,x,y,player_total_scored,player_total_attempts
Wilson Isidor,Sunderland,Haiti,877980,9576709,11335,goal,low-left,38.71,93.67,3,5
Wilson Isidor,Sunderland,Haiti,877980,9576771,11336,goal,high-centre,43.01,46.17,3,5
Wilson Isidor,Sunderland,Haiti,877980,8087731,6056366,goal,low-centre,45.16,99,3,5
Achraf Hakimi,Paris Saint-Germain,Morocco,814594,14058101,6085585,goal,low-right,65.59,99,2,5
Achraf Hakimi,Paris Saint-Germain,Morocco,814594,11940726,5822482,post,high,39.78,33.5,2,5
Achraf Hakimi,Paris Saint-Germain,Morocco,814594,11797951,6060399,miss,high-left,10.75,0,2,5
Achraf Hakimi,Paris Saint-Germain,Morocco,814594,11797951,3876595,miss,high,27.96,0,2,5
Achraf Hakimi,Paris Saint-Germain,Morocco,814594,10230636,30308,goal,low-centre,49.46,86.33,2,5
Nayef Aguerd,Marseille,Morocco,877102,15492898,6088036,goal,low-left,28.49,72.5,2,2
Nayef Aguerd,Marseille,Morocco,877102,10629314,16860,goal,low-left,32.26,78.83,2,2
Noussair Mazraoui,Manchester United,Morocco,847030,7441562,6049352,goal,low-left,30.11,99.33,1,1
Issa Diop,Fulham,Morocco,825719,14763685,6082888,goal,high-left,32.8,52.5,2,2
Issa Diop,Fulham,Morocco,825719,12758086,6067341,goal,high-left,34.95,57.83,2,2
Sofyan Amrabat,Real Betis,Morocco,359272,8712828,5964,goal,low-left,37.63,95.83,2,3
Sofyan Amrabat,Real Betis,Morocco,359272,7836143,6044788,save,low-left,65.59,88.33,2,3
Sofyan Amrabat,Real Betis,Morocco,359272,7298637,6044789,goal,low-centre,40.86,96.83,2,3
Azzedine Ounahi,Girona,Morocco,991421,14083318,6090338,goal,high-left,29.03,47.33,2,2
Azzedine Ounahi,Girona,Morocco,991421,11051603,39717,goal,low-right,73.66,95.83,2,2
Bilal El Khannouss,VfB Stuttgart,Morocco,1126569,14073470,6078885,post,right,78.49,54.67,0,1
Ismael Saibari,PSV Eindhoven,Morocco,1063767,14053714,6084696,goal,high-right,70.97,62,1,1
Neil El Aynaoui,Roma,Morocco,1128530,14058101,6085571,goal,low-right,62.9,78.83,7,7
Neil El Aynaoui,Roma,Morocco,1128530,12450214,6075483,goal,low-left,27.42,99,7,7
Neil El Aynaoui,Roma,Morocco,1128530,12450237,6073269,goal,high-left,38.71,56.83,7,7
Neil El Aynaoui,Roma,Morocco,1128530,12450888,6073006,goal,low-right,62.9,93.67,7,7
Neil El Aynaoui,Roma,Morocco,1128530,13204715,6071108,goal,high-left,34.95,56.83,7,7
Neil El Aynaoui,Roma,Morocco,1128530,11896594,5189876,goal,low-right,62.37,89.5,7,7
Neil El Aynaoui,Roma,Morocco,1128530,9986706,85287,goal,high-left,31.72,50.5,7,7
Ayoub El Kaabi,Olympiacos,Morocco,919793,14152024,6083917,goal,high-left,33.33,58.83,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,14152012,6083635,goal,high-centre,46.77,62,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,14152012,6083634,goal,low-left,30.65,86.33,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,14151999,6082825,goal,low-left,33.33,96.83,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,14566652,6082346,goal,low-right,69.89,90.5,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,14151995,6082181,goal,low-left,30.65,91.5,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,13589187,6078577,goal,high-left,30.65,55.67,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,12568338,6072779,save,low-left,34.41,90.5,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,13313520,6072280,post,left,19.35,67.33,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,12568299,6071296,goal,low-left,30.65,89.5,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,12764188,6070785,save,low-left,29.03,88.33,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,12568720,6070140,goal,low-centre,54.3,92.67,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,12764245,6068741,post,right,80.65,90.5,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,12568242,6068457,goal,low-right,70.97,90.5,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,12173514,6061671,goal,low-left,29.03,80,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,12173513,6061129,goal,low-right,73.66,89.5,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,12129729,6060691,goal,low-left,25.81,72.5,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,12129728,6060422,save,low-centre,51.08,67.33,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,11451210,6057490,goal,high-right,66.67,61,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,11451226,6056769,goal,low-right,72.04,93.67,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,11905742,6056249,goal,low-left,32.8,80,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,11451297,4369038,goal,low-left,26.88,73.67,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,10339226,2671613,goal,high-centre,54.84,58.83,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,11451360,1934962,goal,high-centre,49.46,50.5,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,11109820,505718,goal,low-centre,48.39,73.67,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,10433944,31149,goal,low-right,61.29,75.67,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,10433952,10967,goal,low-centre,53.76,80,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,9643577,10968,goal,high-centre,50.54,59.83,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,9308584,10969,save,low-left,36.02,80,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,9310465,10970,goal,low-left,27.96,92.67,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,9264103,10971,goal,low-centre,48.39,68.33,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,8460536,10972,goal,low-left,32.8,71.5,27,33
Ayoub El Kaabi,Olympiacos,Morocco,919793,7723798,6050504,goal,high-centre,48.39,53.67,27,33
Soufiane Rahimi,Al Ain,Morocco,953995,16097540,6091418,goal,low-centre,51.61,69.33,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,16017073,6090817,goal,low-right,63.98,93.67,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,15489988,6089327,goal,low-right,61.83,96.83,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,13424932,6084927,save,low-left,36.56,88.33,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,13129762,6071156,goal,low-left,34.41,94.67,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,13129759,6071037,save,low-centre,53.23,75.67,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,12526724,6069968,goal,low-left,37.63,97.83,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,12701461,6068523,goal,low-right,60.22,95.83,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,12526726,6068209,goal,low-left,27.42,93.67,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,12765299,6067749,goal,high-centre,50,46.17,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,12180792,6064891,goal,low-centre,55.38,77.83,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,12180794,6064675,goal,low-left,27.42,96.83,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,12178918,6064392,goal,low-left,34.41,96.83,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,12178917,6064275,goal,low-left,30.11,95.83,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,12158469,6061090,goal,high-left,34.95,56.83,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,12158469,6061089,goal,low-left,30.65,97.83,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,11387684,6059549,goal,low-right,61.83,95.83,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,12092724,6057937,goal,high-centre,48.39,48.33,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,12105593,6057632,goal,low-left,28.49,87.33,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,11387700,6056749,save,low-left,33.33,68.33,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,11578747,4426240,goal,low-left,27.42,91.5,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,10242886,424762,save,low-left,31.18,72.5,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,9628412,424763,miss,close-left,14.52,93,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,10002864,424764,goal,low-left,30.65,96.83,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,9761918,424765,goal,low-left,30.65,96.83,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,9730444,424766,goal,low-right,66.67,94.67,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,9536636,424767,goal,low-left,28.49,70.5,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,9395123,424768,goal,low-left,31.72,99,24,29
Soufiane Rahimi,Al Ain,Morocco,953995,9379392,424769,goal,low-left,28.49,97.83,24,29
Abde Ezzalzouli,Real Betis,Morocco,1011375,12437808,6067881,save,low-right,62.37,77.83,0,2
Abde Ezzalzouli,Real Betis,Morocco,1011375,11368637,6062225,save,low-left,33.33,84.17,0,2
Brahim Díaz,Real Madrid,Morocco,835485,14058089,6085723,save,low-centre,48.92,76.83,2,3
Brahim Díaz,Real Madrid,Morocco,835485,13424945,6084966,goal,low-left,28.49,97.83,2,3
Brahim Díaz,Real Madrid,Morocco,835485,12183367,6074454,goal,low-left,29.57,89.5,2,3
Andy Robertson,Liverpool,Scotland,262911,10083121,11670,goal,low-left,38.71,81,1,1
Nathan Patterson,Everton,Scotland,1020141,8416065,18664,goal,low-right,65.59,90.83,1,1
John Souttar,Rangers,Scotland,287563,10087314,19261,goal,low-right,69.89,91.67,3,3
John Souttar,Rangers,Scotland,287563,9574327,19262,goal,high-left,26.34,58.83,3,3
John Souttar,Rangers,Scotland,287563,6145460,6048709,goal,low-right,71.51,91.67,3,3
Dominic Hyam,Wrexham,Scotland,802719,12049894,6056906,save,low-left,33.87,85.17,1,2
Dominic Hyam,Wrexham,Scotland,802719,10629314,19846,goal,low-left,32.8,97.83,1,2
John McGinn,Aston Villa,Scotland,250223,14598940,6080367,save,low-left,34.95,95.83,2,3
John McGinn,Aston Villa,Scotland,250223,10752582,3798200,goal,low-left,38.17,93.67,2,3
John McGinn,Aston Villa,Scotland,250223,9040641,16654,goal,low-left,39.25,96.83,2,3
Scott McTominay,Napoli,Scotland,879346,13980105,6090430,save,low-right,61.83,99,6,7
Scott McTominay,Napoli,Scotland,879346,14787850,6084325,goal,low-right,63.98,95.83,6,7
Scott McTominay,Napoli,Scotland,879346,13157448,6074189,goal,low-right,66.67,78.83,6,7
Scott McTominay,Napoli,Scotland,879346,12374681,6065165,goal,low-left,26.88,83.17,6,7
Scott McTominay,Napoli,Scotland,879346,10061646,285,goal,low-left,34.41,90.5,6,7
Scott McTominay,Napoli,Scotland,879346,9102689,286,goal,low-left,30.11,99,6,7
Scott McTominay,Napoli,Scotland,879346,9040641,287,goal,low-left,35.48,99,6,7
Ryan Christie,Bournemouth,Scotland,322391,10023413,1012,goal,low-centre,59.14,97.83,9,11
Ryan Christie,Bournemouth,Scotland,322391,10570027,1013,goal,low-left,29.57,72.5,9,11
Ryan Christie,Bournemouth,Scotland,322391,8736109,1014,goal,low-right,61.29,95.83,9,11
Ryan Christie,Bournemouth,Scotland,322391,8600836,1015,goal,low-right,68.82,97.83,9,11
Ryan Christie,Bournemouth,Scotland,322391,8600758,1016,goal,high-left,26.88,42,9,11
Ryan Christie,Bournemouth,Scotland,322391,8258822,1017,save,high-right,64.52,64.17,9,11
Ryan Christie,Bournemouth,Scotland,322391,8258873,1018,save,low-left,34.41,80,9,11
Ryan Christie,Bournemouth,Scotland,322391,8391593,1019,goal,low-right,73.66,67.33,9,11
Ryan Christie,Bournemouth,Scotland,322391,8258561,1020,goal,high-left,35.48,47.33,9,11
Ryan Christie,Bournemouth,Scotland,322391,8310792,6044199,goal,low-centre,48.39,72,9,11
Ryan Christie,Bournemouth,Scotland,322391,7831155,6044200,goal,low-left,28.49,94.33,9,11
Kenny McLean,Norwich City,Scotland,75756,14059998,6090454,goal,low-centre,41.94,80,8,11
Kenny McLean,Norwich City,Scotland,75756,10437225,8579,miss,close-right,84.95,88.5,8,11
Kenny McLean,Norwich City,Scotland,75756,9102689,8580,goal,low-left,33.87,73.67,8,11
Kenny McLean,Norwich City,Scotland,75756,9040641,8581,goal,low-left,34.95,81,8,11
Kenny McLean,Norwich City,Scotland,75756,8573208,8582,save,low-right,62.9,67.33,8,11
Kenny McLean,Norwich City,Scotland,75756,7838594,6045161,save,low-centre,55.91,95.83,8,11
Kenny McLean,Norwich City,Scotland,75756,7742188,6045162,goal,low-right,72.58,90.83,8,11
Kenny McLean,Norwich City,Scotland,75756,7742188,6045163,goal,low-right,69.35,90.83,8,11
Kenny McLean,Norwich City,Scotland,75756,6773509,6045164,goal,low-centre,49.46,78.33,8,11
Kenny McLean,Norwich City,Scotland,75756,5587530,6045165,goal,high-centre,51.61,51,8,11
Kenny McLean,Norwich City,Scotland,75756,4928098,6045166,goal,low-left,28.49,90.5,8,11
Lewis Ferguson,Bologna,Scotland,907152,15372917,6086719,save,low-left,33.33,96.83,18,20
Lewis Ferguson,Bologna,Scotland,907152,14951336,6084890,goal,high-right,70.97,64.17,18,20
Lewis Ferguson,Bologna,Scotland,907152,12504438,6071444,goal,low-right,62.37,84.17,18,20
Lewis Ferguson,Bologna,Scotland,907152,11938328,5227746,goal,low-left,36.56,71.5,18,20
Lewis Ferguson,Bologna,Scotland,907152,10252793,20204,goal,high-centre,48.92,53.67,18,20
Lewis Ferguson,Bologna,Scotland,907152,10252785,20205,goal,low-right,70.97,70.5,18,20
Lewis Ferguson,Bologna,Scotland,907152,9573759,20206,goal,low-right,66.67,74.67,18,20
Lewis Ferguson,Bologna,Scotland,907152,9573759,20207,goal,low-centre,43.01,82,18,20
Lewis Ferguson,Bologna,Scotland,907152,9574248,20208,save,low-left,33.33,93.67,18,20
Lewis Ferguson,Bologna,Scotland,907152,10116344,20209,goal,low-left,29.57,88.33,18,20
Lewis Ferguson,Bologna,Scotland,907152,10035825,20210,goal,low-left,32.26,96.83,18,20
Lewis Ferguson,Bologna,Scotland,907152,9574153,20211,goal,low-right,70.97,68.33,18,20
Lewis Ferguson,Bologna,Scotland,907152,9730592,20212,goal,low-left,32.26,78.83,18,20
Lewis Ferguson,Bologna,Scotland,907152,9580520,20213,goal,low-left,29.03,96.83,18,20
Lewis Ferguson,Bologna,Scotland,907152,8736109,20214,goal,low-right,70.97,95.83,18,20
Lewis Ferguson,Bologna,Scotland,907152,8736109,20215,goal,low-right,64.52,67.33,18,20
Lewis Ferguson,Bologna,Scotland,907152,8736215,20217,goal,low-left,35.48,99,18,20
Lewis Ferguson,Bologna,Scotland,907152,8736215,20216,goal,low-left,29.03,97.83,18,20
Lewis Ferguson,Bologna,Scotland,907152,8736193,20218,goal,low-right,64.52,99,18,20
Lewis Ferguson,Bologna,Scotland,907152,8736123,20219,goal,high-right,70.97,47.33,18,20
Lyndon Dykes,Charlton Athletic,Scotland,846204,11371621,4154044,goal,low-right,69.35,72.5,13,17
Lyndon Dykes,Charlton Athletic,Scotland,846204,10405795,5778,save,low-left,30.65,74.67,13,17
Lyndon Dykes,Charlton Athletic,Scotland,846204,10405748,5779,goal,low-left,29.03,85.17,13,17
Lyndon Dykes,Charlton Athletic,Scotland,846204,10405619,5780,goal,low-right,71.51,97.83,13,17
Lyndon Dykes,Charlton Athletic,Scotland,846204,9999945,5781,goal,low-left,29.03,95.83,13,17
Lyndon Dykes,Charlton Athletic,Scotland,846204,9827819,5782,goal,low-left,27.96,95.83,13,17
Lyndon Dykes,Charlton Athletic,Scotland,846204,9223874,5783,save,low-centre,49.46,93.67,13,17
Lyndon Dykes,Charlton Athletic,Scotland,846204,9223836,5784,goal,low-centre,44.62,95.83,13,17
Lyndon Dykes,Charlton Athletic,Scotland,846204,9602110,5785,goal,low-centre,50,99,13,17
Lyndon Dykes,Charlton Athletic,Scotland,846204,8900846,5786,save,low-centre,50,95.83,13,17
Lyndon Dykes,Charlton Athletic,Scotland,846204,8902381,5787,goal,low-left,39.78,95.83,13,17
Lyndon Dykes,Charlton Athletic,Scotland,846204,8900788,5788,goal,low-right,68.28,71.5,13,17
Lyndon Dykes,Charlton Athletic,Scotland,846204,8900770,5789,goal,high-centre,44.62,49.33,13,17
Lyndon Dykes,Charlton Athletic,Scotland,846204,8900744,5790,goal,high-right,62.37,48.33,13,17
Lyndon Dykes,Charlton Athletic,Scotland,846204,8736172,5791,goal,low-centre,49.46,81,13,17
Lyndon Dykes,Charlton Athletic,Scotland,846204,8736227,5792,goal,low-left,34.41,95.83,13,17
Lyndon Dykes,Charlton Athletic,Scotland,846204,8258558,5793,save,low-right,70.97,94.67,13,17
Ché Adams,Torino,Scotland,773409,12501555,6074981,save,low-left,37.1,83.17,3,4
Ché Adams,Torino,Scotland,773409,9753618,1082,goal,low-left,32.8,97.83,3,4
Ché Adams,Torino,Scotland,773409,7838507,6045766,goal,low-right,72.58,99,3,4
Ché Adams,Torino,Scotland,773409,6831048,6045767,goal,low-centre,54.84,69.83,3,4
Lawrence Shankland,Heart of Midlothian,Scotland,237098,14035314,6090224,goal,low-left,29.57,88.33,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,15176480,6085686,goal,high-centre,48.92,48.33,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,14035177,6082797,goal,low-left,30.65,90.5,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,14035148,6080423,save,low-right,63.98,93.67,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,14035119,6078982,goal,low-right,67.74,88.33,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,12765013,6070309,miss,close-high,33.33,7.33,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,11393447,6061159,goal,high-left,29.03,61,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,11393417,6056998,goal,high-left,29.03,55.67,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,11393392,5955523,goal,low-right,69.35,76.83,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,11814981,5599761,save,low-left,30.65,87.33,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,11393381,5369445,save,low-centre,43.55,95.83,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,11393372,5008414,post,left,20.43,92.67,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,11694133,6058624,goal,low-right,72.04,94.67,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,11549266,901795,goal,low-left,26.88,86.33,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,11238041,43590,goal,high-centre,56.45,65.17,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,10387555,43189,goal,low-left,30.11,73.67,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,10387384,34765,goal,low-left,35.48,92.67,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,10387386,32443,goal,low-right,72.58,80,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,10387387,31404,goal,low-left,27.42,91.5,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,10387569,31345,goal,low-right,70.43,75.67,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,10387504,31162,goal,low-centre,51.08,90.5,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,10387511,14810,goal,low-left,25.81,89.5,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,10387507,14812,goal,high-centre,48.39,63,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,10387507,14811,goal,low-left,38.71,93.67,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,10642164,14813,goal,high-right,72.58,45.17,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,10387431,14814,goal,low-right,69.35,88.33,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,9564939,14815,goal,low-left,34.41,99,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,9422163,14816,miss,close-left,9.14,97.67,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,9040641,14817,goal,low-left,29.03,99,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,8258981,14818,goal,high-right,72.04,52.5,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,8258726,14819,goal,low-right,68.28,91.67,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,7830219,6048663,goal,low-right,71.51,83.83,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,7830242,6048664,goal,low-left,25.27,91.67,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,7830239,6048665,goal,low-right,75.27,71.33,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,7488880,6048666,goal,low-centre,40.86,90.83,29,36
Lawrence Shankland,Heart of Midlothian,Scotland,237098,7094174,6048667,miss,close-left,3.76,87.67,29,36
George Hirst,Ipswich Town,Scotland,839712,14059569,6082093,save,low-left,27.96,89.5,7,10
George Hirst,Ipswich Town,Scotland,839712,14073447,6078836,save,low-left,32.26,75.67,7,10
George Hirst,Ipswich Town,Scotland,839712,14059455,6078558,goal,low-centre,58.6,96.83,7,10
George Hirst,Ipswich Town,Scotland,839712,13329562,6072423,goal,low-right,71.51,95.83,7,10
George Hirst,Ipswich Town,Scotland,839712,11371597,3746742,goal,low-centre,48.39,90.5,7,10
George Hirst,Ipswich Town,Scotland,839712,10629314,19855,goal,low-left,34.95,97.83,7,10
George Hirst,Ipswich Town,Scotland,839712,10405582,2050,save,low-right,69.35,86.33,7,10
George Hirst,Ipswich Town,Scotland,839712,9592355,2051,goal,low-right,66.13,95.83,7,10
George Hirst,Ipswich Town,Scotland,839712,8898455,2052,goal,low-right,65.05,97.83,7,10
George Hirst,Ipswich Town,Scotland,839712,8338385,2053,goal,low-right,74.19,95.83,7,10
Ross Stewart,Southampton,Scotland,886117,15556598,6088320,goal,low-left,27.42,72.5,13,15
Ross Stewart,Southampton,Scotland,886117,12758099,6067360,goal,low-left,26.34,76.83,13,15
Ross Stewart,Southampton,Scotland,886117,10405576,35340,save,low-right,67.2,73.67,13,15
Ross Stewart,Southampton,Scotland,886117,10406373,31414,goal,low-left,26.34,97.83,13,15
Ross Stewart,Southampton,Scotland,886117,10406451,31358,goal,low-left,33.33,95.83,13,15
Ross Stewart,Southampton,Scotland,886117,10015198,2142,goal,low-left,30.11,92.67,13,15
Ross Stewart,Southampton,Scotland,886117,9591668,2143,goal,low-right,72.04,94.67,13,15
Ross Stewart,Southampton,Scotland,886117,9591668,2144,goal,low-left,26.88,93.67,13,15
Ross Stewart,Southampton,Scotland,886117,10045783,2145,save,low-right,67.2,88.33,13,15
Ross Stewart,Southampton,Scotland,886117,9591455,2146,goal,low-left,32.8,94.67,13,15
Ross Stewart,Southampton,Scotland,886117,9827819,2147,goal,low-right,63.44,99,13,15
Ross Stewart,Southampton,Scotland,886117,9173618,2148,goal,low-right,62.37,97.83,13,15
